,YEAR,SITEID,PLOTID,SITE.PLOT,RC_INTERP,ESG,STM,STATE_INTERP,PHASE_INTERP,REFERENCENUM,REFERENCE,ESGEN,ACHNA,ANNUAL,ARAD,ARFRI,BARTEM,CLEIST,CXDU,LEYM,ELCHN,MEADPF,MEADPG,NISB,PPFF,PPGG,SMBPG,STBA,STGBGL,STGR,STIPA,STKR,SRC,GOOD ARTEMISIA,HIMTNMEADOWSPP,OTHER ALLIUM,SHRUB,SUB-SHRUB,CXPED,POTAC,POTBI,PCT.FOLIAR.COVER,PCT.BARE.SOIL,SPECIES.COUNT,SITENAME,LINEID,TOTALWTHECTARE
429,2012,DG-ULAANBADRAKH,UHAA-OVOO,DG-Ulaanbadrakh / Uhaa-Ovoo,III,Sandy,16,2,2.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,6.5,0,0,12.75,0,0,0,0,0,0,0,0,0,NA,NA,NA,25.25,73.75,5,Dornogovi-Ulaanbadrakh,1,182.4042664
430,2012,DG-ULAANBADRAKH,ULAAN-EREG,DG-Ulaanbadrakh / Ulaan-Ereg,I,Loamy,15,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,27,39.75,3,Dornogovi-Ulaanbadrakh,1,482.0112915
431,2012,DG-URGUN,ADUUNCHULUU,DG-Urgun / Aduunchuluu,I,Sandy,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,10.25,NA,0,0,0.25,NA,NA,NA,0,8,NA,0,0.75,0,0,4.25,0,0,0,2,0,0,0,0,0,NA,NA,NA,24.5,74.25,10,Dornogobi-Urgun,1,276.2064819
432,2012,DG-URGUN,GUN JALGA,DG-Urgun / gun jalga,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,6.25,NA,0,0,0.5,NA,NA,NA,0,0.75,NA,0,0.25,0.25,0,0.25,0,0,0,NA,0,0,0,0,0,NA,NA,NA,29.75,69.5,10,Dornogobi-Urgun,1,708.4165649
433,2012,DG-URGUN,HUH OVOO,DG-Urgun / huh ovoo,IV,Sandy,16,3,3.1,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,13.5,NA,0,0,0,NA,NA,NA,0,2.25,NA,0,0,0,0,0.5,0,0,0,NA,0,0,3.75,0,0,NA,NA,NA,28.5,70.5,9,Dornogobi-Urgun,1,294.506897
434,2012,DG-URGUN,MERGEN,DG-Urgun / Mergen,III,Sandy,16,2,2.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,31,NA,0,0,1.75,NA,NA,NA,0,0.5,NA,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,43,57,8,Dornogobi-Urgun,1,763.2178955
435,2012,DG-URGUN,SENJ,DG-Urgun / Senj,IV,Sandy,16,3,3.1,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,5.25,0.5,0,0.5,0.75,0,0,0,0,7.75,0,8,0,0,0,0.25,0,0,0,NA,0,0,3.75,0,0,0,0,0,33.25,66.25,11,Dornogobi-Urgun,1,376.0087891
436,2012,DG-URGUN,ZUUN EREG,DG-Urgun / Zuun ereg,III,Sandy,16,2,2.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,17.5,NA,0,0,0.25,NA,NA,NA,0,1.25,NA,0,1.25,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,36.75,62.5,7,Dornogobi-Urgun,1,1061.424805
437,2012,DG-ZAMIN UUD,SHARGIN OVOO,DG-Zamin uud / shargin ovoo,IV,Sandy,16,3,3.1,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,1,NA,2.75,0,0,NA,NA,NA,0,15,NA,0.5,3,0,0,1.25,0,0,0,0,0,0,0.75,0,0,NA,NA,NA,40.25,53.75,11,Dornogovi-Zamin uud,1,423.2098999
438,2012,DG-ZAMIN UUD,ULAAN HONHOR,DG-Zamin uud / Ulaan honhor,I,Sandy,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,1.75,NA,0,0,0.75,NA,NA,NA,0,0,NA,0.75,0,0,0,3.75,0,0,0,0,0,0,14.75,22.75,0,NA,NA,NA,45.25,52.25,9,Dornogovi-Zamin uud,1,476.6111755
439,2012,DO-BAYAN-UUL,HAR NUUR,DO-Bayan-Uul / Har nuur,I,Loamy,3,1,1.1,1,Yes,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,3.75,0,0,2,0,19.75,11,11,0.25,0,0,43.5,6.75,1.75,11.75,0,0,1.75,0,0,0,0,0,0,0,0,0,0.25,82.25,8.5,26,Dornod-Bayan-Uul,1,2043.8479
440,2012,DO-BAYAN-UUL,HOLBOO NUUR,DO-Bayan-Uul / Holboo nuur,II,Loamy,3,2,2.1,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0.25,0,47.75,0,0,4.25,0.75,0.75,0,0,0,10.75,31,0,19.5,0,0,0,0,0,1.25,0,0,0,0,0,0.25,1.25,86,11,17,Dornod-Bayan-Uul,1,1018.223816
441,2012,DO-BAYAN-UUL,HUST,DO-Bayan-Uul / Hust,II,Loamy,3,2,2.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,3,1,0,1,0,29.5,31.25,31.25,0,0,0,38.25,5.75,0,16.5,0,0,0,0,1,0,0,0,0,0,0.5,2.25,1,88.75,10.75,20,Dornod-Bayan-Uul,1,1248.829224
442,2012,DO-BAYAN-UUL,NARST,DO-Bayan-Uul / Narst,II,Loamy,3,2,2.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,3.5,10,0,10,0,23,8,8,1,0,0,35.5,26.75,0,7.5,0,0,0,0,0,0,0,0,0,0,0,8.75,3,80.75,19,23,Dornod-Bayan-Uul,1,445.8104553
443,2012,DO-BAYAN-UUL,SHINEST UUL,DO-Bayan-Uul / Shinest uul,II,Loamy,3,2,2.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,5.75,16.25,23.25,16.25,0,19,17.5,17.5,1.75,0,0,18.25,21,0,13,0,0,0,0,0,0,0,0,0,0,0,1.25,0,83.25,14.25,20,Dornod-Bayan-Uul,1,458.2107239
444,2012,DO-BAYAN-UUL,UISEN,DO-Bayan-Uul / Uisen,I,Loamy,3,1,1.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,3.25,0,11.5,0,0,20,20,20,1.5,0,0,21,18.75,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0.5,1,82.25,12,17,Dornod-Bayan-Uul,1,676.8157959
445,2012,DO-BAYANDUN,BAYANGANGA,DO-Bayandun / Bayanganga,II,Loamy,3,2,2.1,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,1.25,0,28.75,0,0,6.25,10.75,10.75,0,0,0,20.75,27,2.25,24.25,0,0,1.75,0,0,0,0.5,0,0,0,1,8.5,1.25,87.25,1.75,34,Dornod-Bayandun,1,1544.236206
446,2012,DO-BAYANDUN,BILUUT,DO-Bayandun / Biluut,I,Loamy,3,1,1.1,1,Yes,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,7,0,0,0,0,13,6,6,2.5,0,0,40.25,2.5,0,50,0,0,0,0,0,5.5,1,0,0,0,16.75,0,0,95.25,0.75,35,Dornod-Bayandun,1,2323.854492
447,2012,DO-BAYANDUN,TSAGAAN NUUR,DO-Bayandun / Tsagaan nuur,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,2.25,0,21,0.25,0,6.75,5.75,5.75,0,0,0,14.25,40,0,0,0,16,0,0,0,0.25,0,0.25,0,0,0,5.5,3,85.25,2.5,23,Dornod-Bayandun,1,1568.636719
448,2012,DO-BAYANDUN,YRGAI,DO-Bayandun / Yrgai,I,Loamy,3,1,1.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0.5,0,0,0,0,9.5,25,25,0,0,0,1.25,28,0,44.5,0,0,0,0,0,0,0.75,0,0,0,0,0,0.5,88.25,3.75,10,Dornod-Bayandun,1,1288.8302
449,2012,DO-BAYANTUMEN,HUTAG UUL,DO-Bayantumen / Hutag uul,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,1.25,4.5,13,4.5,0,24.5,0.25,0.25,0,0,0,7.25,34.5,0,0,0,20.75,0,0,0,0,0,0,0,0,0.25,0,0,89.75,1.25,15,Dornod-Bayantumen,1,1014.223755
450,2012,DO-BAYANTUMEN,SHAAZAN NUUR,DO-Bayantumen / Shaazan nuur,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,3.75,32.75,0.5,32.75,0,18.75,24.75,24.75,0,0,0,5,24.25,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,3,97,NA,14,Dornod-Bayantumen,1,1710.23999
451,2012,DO-BAYANTUMEN,TSAGAANTOLGOI,DO-Bayantumen / Tsagaantolgoi,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,2.25,3.75,2.25,3.75,0,3.75,12.25,12.25,0,0,0,2,54.5,0,0,0,15,0,0,0,0.25,0,0,0,0,0,0,0.5,81.25,4,14,Dornod-Bayantumen,1,1195.62793
452,2012,DO-BULGAN,HASHAALAAGUI TALBAI,DO-Bulgan / Hashaalaagui talbai,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,16.5,0,7.5,0,0,1,1.25,1.25,0,0,0,3,71,0,0,0,14.75,0,0,0,0,0,2.5,0,8,0,0,0.25,94.75,2.5,20,Dornod-Bulgan,1,1347.431519
453,2012,DO-BULGAN,HUISIIN AR,DO-Bulgan / Huisiin ar,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,10.25,0,29,0,0,10.25,8,8,0,0,0,5.5,54.5,0,0,0,17.5,1.25,0,0,0,0,0.25,0,2,2,0,0,96.75,1.25,24,Dornod-Bulgan,1,1448.833984
454,2012,DO-BULGAN,HULSAN SHAND,DO-Bulgan / Hulsan shand,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,4,0,0.5,0.25,0,0,11.25,11.25,0,0,0,1,16.5,0,0,0,85,1.75,0,0,4.75,1,0.5,0,1.25,0.5,0,0.25,97.5,NA,22,Dornod-Bulgan,1,1812.442505
455,2012,DO-CHOIBALSAN,ENGER SHAND,DO-Choibalsan / Enger shand,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,4,0,4,0,58.75,2.25,2.25,0,0,0,5,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,85.25,4.25,10,Dornod-Choibalsan,1,605.0141602
456,2012,DO-CHOIBALSAN,HASHAALAAGUI TALBAI,DO-Choibalsan / Hashaalaagui talbai,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,3.25,20.25,16,20.25,0,2.25,0,0,0,0,0,25.5,54.75,0,0,0,18,0.5,0,1,0,0,7,0,2,0,0,12.75,90.25,7,22,Dornod-Choibalsan,1,1144.626709
457,2012,DO-CHOIBALSAN,HULSTAI,DO-Choibalsan / Hulstai,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,6.75,0,0.75,0.25,0,1.5,8.25,8.25,0,0,0,0.75,53.25,0,0,0,35.75,0.5,0,0,2.5,0,0,0,0,0,0,0,90.5,2.5,15,Dornod-Choibalsan,1,1623.238037
458,2012,DO-CHOIBALSAN,SUMBER,DO-Choibalsan / Sumber,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,22,8.5,0,8.5,0,3,2.25,2.25,0,0,0,0.25,15.25,0,0,0,18,0,0,0,0,0.25,0,0,0,0,0,0.25,64,24.75,12,Dornod-Choibalsan,1,893.2208252
459,2012,DO-CHULUUNHOROOT,ANGIRT NUUR,DO-Chuluunhoroot / Angirt nuur,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,1.75,6,10.25,6,0,13,16,16,0,0,0,9,11.75,0,0,0,30.5,0,0,0,0,0,0.75,0,0,0,0,7.25,85.25,6.25,15,Dornod-Chuluunhoroot,1,954.2223511
460,2012,DO-CHULUUNHOROOT,GALUUT NUUR,DO-Chuluunhoroot / Galuut nuur,I,Sandy loam,6,1,1.2,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,1.25,5.5,1.25,5.5,0,19.5,7.25,7.25,0,0,0,3.75,19.25,0.5,0,0,48.25,0,0,0,0,0,2,0,0,0,0,1.5,90.5,2.75,19,Dornod-Chuluunhoroot,1,842.619751
461,2012,DO-CHULUUNHOROOT,TARNAIN HOSHUU,DO-Chuluunhoroot / Tarnain hoshuu,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0.25,0,12.75,0,0,4.5,4.5,4.5,0.25,0,0,9.5,40.5,0.5,0,0,25.5,0,0,0,0.25,0,7.75,0,0,0,0,0,82.5,13.75,22,Dornod-Chuluunhoroot,1,1299.830322
462,2012,DO-DASHBALBAR,AR NUUR,DO-Dashbalbar / Ar nuur,I,Loamy,3,1,1.1,1,Yes,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0,1.75,9,7.75,28,5.75,15.5,15.5,0,0,0,25,0,22.5,50.75,0,0,1,0,0,0,0,4,0,6,0,1,1.5,98.5,1.5,23,Dornod-Dashbalbar,1,1190.227783
463,2012,DO-DASHBALBAR,CHUH,DO-Dashbalbar / Chuh,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0.25,1.25,16.25,2,11,12.75,26.75,26.75,0,0,0,14.25,0,5.5,0,0,79.25,1.25,0,0,0.5,0,4.5,0,0,0,0.25,0.25,95.5,NA,26,Dornod-Dashbalbar,1,822.4191895
464,2012,DO-DASHBALBAR,DELGER NUUR,DO-Dashbalbar / Delger nuur,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,7.25,0.75,7.25,9,15.25,37.25,37.25,0,0,0,33.5,0,8.25,0,0,39,1.75,0,0,0.25,0,15,0,0,0.25,0.5,2.25,95.25,NA,26,Dornod-Dashbalbar,1,943.4220581
465,2012,DO-DASHBALBAR,HADAT,DO-Dashbalbar / Hadat,I,Loamy,3,1,1.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0,2.75,15.5,2.75,9.25,7,34.25,34.25,0,0,0,20.75,0,29.75,55.75,0.5,0,0.5,0,0,0,0,8.5,0,0,0,0.25,2.75,97.25,2.75,22,Dornod-Dashbalbar,1,0
466,2012,DO-DASHBALBAR,HOH CHULUU,DO-Dashbalbar / Hoh chuluu,I,Loamy,3,1,1.1,1,Yes,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,2.75,0,0.25,0,1,11.5,9.5,9.5,0,0,0,41.25,3.25,7.75,56.25,0.25,0,0.75,0,0,0,1.5,0,1.25,0,1.25,0,0,88.5,NA,28,Dornod-Dashbalbar,1,1286.230225
467,2012,DO-GURVANZAGAL,BAYNBULAG,DO-Gurvanzagal / Baynbulag,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,2.75,0,2,1,0,4.5,2.25,2.25,0,0,0,9.75,23.75,0.75,0,0,75,3.25,0,0,4.75,1.75,0.25,0,0,1.25,0.25,1.5,95.25,1,30,Dornod-Gurvanzagal,1,1665.639038
468,2012,DO-GURVANZAGAL,SUMIIN BULAG,DO-Gurvanzagal / Sumiin bulag,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,1.25,1.5,6.5,1.5,0,8.75,1.5,1.5,0,0,0,7.5,52.5,0,0,0,4.25,0,0,0,0.25,0,0,0,0,0.25,0,1.25,71.75,4.25,24,Dornod-Gurvanzagal,1,911.2213745
469,2012,DO-GURVANZAGAL,TSAGAAN CHULUUT,DO-Gurvanzagal / Tsagaan Chuluut,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,4.25,0,3,0,0,8.25,0.75,0.75,0,0,0,14.25,17,0.25,0,0,45.5,0.5,0,0,0,5.5,3,0,0,0.25,0,1.25,81,1.75,30,Dornod-Gurvanzagal,1,1381.832397
470,2012,DO-HALHGOL,BAGA BAYANHOSHUU,DO-Halhgol / Baga Bayanhoshuu,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,5.25,31.75,5.25,0,11,38,38,0,0,0,5.5,16.75,0,0,0,43,0,7.5,0,0,0,0,0,0,0,0.75,2.5,91.75,8.25,14,Dornod-Halhgol,1,5270.723145
471,2012,DO-HALHGOL,ERENBAATAR,DO-Halhgol / Erenbaatar,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,3.25,7.25,32.75,7.25,0,16,0,0,0,0,0,56.5,68.25,0,0,0,35,0,0,0,0,0,13.75,3.25,0,0,5.75,4,100,NA,25,Dornod-Halhgol,1,1253.629517
472,2012,DO-HALHGOL,HAMARDAVAA,DO-Halhgol / Hamardavaa,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,1,6,14.25,6.25,0,33.25,12.75,12.75,0,0,0,47,30.75,0,0,0,0,0,30.5,0,0,0,6.5,0.5,0,0,4,3.5,95.75,4.25,26,Dornod-Halhgol,1,2016.447144
473,2012,DO-HALHGOL,TASHGAI,DO-Halhgol / Tashgai,I,Sandy loam,6,1,1.2,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,2012,DO-HALHGOL,ZAMIINHUDAG,DO-Halhgol / Zamiinhudag,I,Sandy loam,6,1,1.2,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,2012,DO-HULUNBUIR,OGOOMOR,DO-Hulunbuir / Ogoomor,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,2012,DO-HULUNBUIR,OLZIIT,DO-Hulunbuir / Olziit,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,2,0,26.75,0.75,0,0.25,7.75,7.75,0,0,0,9.25,27,0,0,0,63.25,1.5,0,0,0.75,4.5,0.25,0,0,2,0.25,0,97.75,2,25,Dornod-Hulunbuir,1,2548.259521
477,2012,DO-HULUNBUIR,TOGOOT,DO-Hulunbuir / Togoot,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,10,0.75,3.75,0.75,0,2.25,6,6,0,0,0,12.25,56,0,0,0,53.5,0,0,0,0,0,0,0,0,0,0,3.5,97.25,2,18,Dornod-Hulunbuir,1,2134.649902
478,2012,DO-MATAD,BARUUN TOSON,DO-Matad / Baruun toson,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,1.25,1.75,2,0,9,20.75,20.75,0,0,0,6,48,0,0,0,49.75,0.25,0,0,0,0,0,0,0,0,0,0,96,4,13,Dornod-Matad,1,965.8226318
479,2012,DO-MATAD,HAR HAD,DO-Matad / Har had,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,9.25,10.25,9.25,0,11.25,5.75,5.75,0,0,0,0.75,50.5,0,0,0,68.5,0.75,0,0,0,0,0,0,0,0,0,0.5,98,0.75,13,Dornod-Matad,1,1883.844238
480,2012,DO-MATAD,SHAND,DO-Matad / Shand,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,1,4,15,0,6.75,0.25,0.25,0,0,0,3.75,5,0,0,0,90.75,0.25,0,0,0,0,0,0,0,0,0.5,0.25,98.75,1.25,14,Dornod-Matad,1,872.0204468
481,2012,DO-MATAD,TARVAGAT UHAA,DO-Matad / Tarvagat Uhaa,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,6,1.25,6,0,10.5,1,1,0,0,0,20.5,30,0,0,0,54.25,2,0,0,0,0,1.5,0,0,0,0,0,93.75,6.25,13,Dornod-Matad,1,665.6156006
482,2012,DO-SERGELEN,AR HOOLOI,DO-Sergelen / Ar hooloi,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,4.75,0,0.75,2.25,0,0.25,1.25,1.25,0,0,0,4.5,36.25,0,0,0,62,0.25,0,0,0.25,1,2,0,0,0,0.25,1.5,92.75,4,24,Dornod-Sergelen,1,2499.45874
483,2012,DO-SERGELEN,BARUUN BAYAN,DO-Sergelen / Baruun bayan,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,2,0.25,4,0.25,0,2.25,4.5,4.5,0,0,0,11.5,39.75,0,0,0,13.5,3.5,0,0,0.25,1,0,0,0.25,0,0.75,0.25,71,16.75,25,Dornod-Sergelen,1,1140.82666
484,2012,DO-SERGELEN,BAYNTAL,DO-Sergelen / Bayntal,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,1.25,2.5,14.5,3.5,0,0.75,1.5,1.5,0,0,0,9.5,33.25,0.25,0,0,41.5,0.75,0,0,0,2,4.5,0,0,0,0,1,94.25,2,26,Dornod-Sergelen,1,2289.853516
485,2012,DO-SERGELEN,BUHAT,DO-Sergelen / Buhat,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,6.75,0,4,1,0,0.75,2.5,2.5,0,0,0,7.75,41.75,0.25,0,0,20.25,0,0,0,0,0.75,0.75,0,0.25,0,0,0,74.75,14.25,26,Dornod-Sergelen,1,1558.836426
486,2012,DO-SERGELEN,TSAGAAN-ONDOR,DO-Sergelen / Tsagaan-Ondor,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,3.5,30.5,1.5,30.75,0,2.25,11.5,11.5,0,0,0,2,39.5,0,0,0,19.25,0,0,0,0,0,0.25,0,0,0,0,0.75,87.5,7,19,Dornod-Sergelen,1,1475.234375
487,2012,DO-TSAGAAN-OVOO,BAYANGOL,DO-Tsagaan-Ovoo / Bayangol,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,11.25,0,1.25,1.75,0,4.5,6,6,0,0,0,13,27.75,0,0,0,40,0,0,0,0,1.25,0,0,0,0,0.5,0.25,84,4.25,24,Dornod-Tsagaan-Ovoo,1,1059.224731
488,2012,DO-TSAGAAN-OVOO,BELCHIR HUREET,DO-Tsagaan-Ovoo / Belchir hureet,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,0,12.5,3.5,0,2,0,0,0,0,0,12.75,44.25,0.25,0,0,48.5,1,0,0,0,0,0,0,0,0,0.25,0.25,90,2.25,19,Dornod-Tsagaan-Ovoo,1,1762.04126
489,2012,DO-TSAGAAN-OVOO,ELST,DO-Tsagaan-Ovoo / Elst,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,4.5,0,10,3.75,0,4,1.25,1.25,0,0,0,21.75,14.5,6.25,0,0,40.75,4.75,0,0,0,4.75,0,0,0,0,11.25,0,90,3.5,29,Dornod-Tsagaan-Ovoo,1,946.2221069
490,2012,DO-TSAGAAN-OVOO,GUNTSENGELEG,DO-Tsagaan-Ovoo / Guntsengeleg,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,2.25,0,6.5,2.5,0,5.5,4.5,4.5,0,0,0,23.75,22.5,0.25,0,0,63.5,0,0,0,0,1.25,0,0,0,0,6.5,0,94.25,2,25,Dornod-Tsagaan-Ovoo,1,1085.425415
491,2012,DO-TSAGAAN-OVOO,HUUVUR,DO-Tsagaan-Ovoo / Huuvur,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,1,0,2,1,0,10.5,4.75,4.75,0,0,0,13.5,48.25,0.75,0,0,31.5,0.5,0,0,0,4.75,0,0,0,0,1.75,0.25,90,0.75,30,Dornod-Tsagaan-Ovoo,1,1437.233521
492,2012,DO-TSAGAAN-OVOO,ULENT,DO-Tsagaan-Ovoo / Ulent,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0.25,0,1.75,0.5,0,7.5,8.75,8.75,0,0,0,11,42,4.25,0,0,37.75,1,0,0,0,6.75,0.25,0,0,0,1.75,0.25,90,4,33,Dornod-Tsagaan-Ovoo,1,1216.028442
493,2012,DU-ADAATSAG,AR URT,DU-Adaatsag / Ar urt,II,Sandy loam,8,2,2.1,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,13.5,NA,25.75,0,0,NA,NA,NA,0,0,NA,33.5,25,0,0,0,0,0,13.5,0,0,0,0.25,0,0,NA,NA,NA,97.75,2.25,9,Dundgovi-Adaatsag,1,3302.077393
494,2012,DU-ADAATSAG,HAR OVOO,DU-Adaatsag / Har ovoo,III,Sandy loam,8,2,2.2,2,No,"STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,16.25,NA,0,0,0,NA,NA,NA,0,0,NA,0,8.75,0,0,0,0,0,6.75,0,0,0,0,0,0,NA,NA,NA,44.25,55.75,5,Dundgovi-Adaatsag,1,1974.046143
